loan_id,customer_id,account_id,branch_id,loan_start_date,loan_amount,outstanding_balance,interest_rate,currency_code,region_code,start_date,end_date,baseline,loan_type
LOAN_APAC_000626,CUST_APAC_000626,ACC_APAC_000626,BR_APAC_0026,2025-07-05,415568.55,229287.83,11.75,JPY,APAC,2025-07-05,2026-01-31,loan_20260629,Retail
LOAN_APAC_000611,CUST_APAC_000611,ACC_APAC_000611,BR_APAC_0011,2025-05-15,218778.9,183759.84,6.56,JPY,APAC,2025-05-15,2026-03-08,loan_20260629,Retail
LOAN_APAC_000984,CUST_APAC_000984,ACC_APAC_000984,BR_APAC_0184,2025-01-04,177683.69,48132.41,7.48,JPY,APAC,2025-01-04,2025-12-19,loan_20260629,Retail
LOAN_APAC_000500,CUST_APAC_000500,ACC_APAC_000500,BR_APAC_0100,2025-01-13,428367.76,318218.58,7.79,JPY,APAC,2025-01-13,2026-07-26,loan_20260629,Retail
LOAN_APAC_001463,CUST_APAC_001463,ACC_APAC_001463,BR_APAC_0063,2026-05-25,1103318.81,630237.52,7.0,JPY,APAC,2026-05-25,2028-01-15,loan_20260629,Corporate
LOAN_APAC_001103,CUST_APAC_001103,ACC_APAC_001103,BR_APAC_0103,2025-01-06,411876.03,127464.27,13.87,JPY,APAC,2025-01-06,2026-12-19,loan_20260629,Retail
LOAN_APAC_001560,CUST_APAC_001560,ACC_APAC_001560,BR_APAC_0160,2026-05-21,253008.14,186220.64,11.16,JPY,APAC,2026-05-21,2027-04-19,loan_20260629,SME
LOAN_APAC_000523,CUST_APAC_000523,ACC_APAC_000523,BR_APAC_0123,2025-08-11,162560.02,33967.4,15.3,JPY,APAC,2025-08-11,2027-07-04,loan_20260629,Retail
LOAN_APAC_001677,CUST_APAC_000077,ACC_APAC_000077,BR_APAC_0077,2026-05-03,367694.47,310681.15,7.35,JPY,APAC,2026-05-03,2027-11-08,loan_20260629,SME
LOAN_APAC_000927,CUST_APAC_000927,ACC_APAC_000927,BR_APAC_0127,2026-02-24,162308.1,97653.83,4.89,JPY,APAC,2026-02-24,2027-08-20,loan_20260629,Retail
LOAN_APAC_001554,CUST_APAC_001554,ACC_APAC_001554,BR_APAC_0154,2025-03-23,1672146.95,502542.49,7.97,JPY,APAC,2025-03-23,2027-02-26,loan_20260629,SME
LOAN_APAC_000978,CUST_APAC_000978,ACC_APAC_000978,BR_APAC_0178,2025-01-07,288695.37,255611.86,8.73,JPY,APAC,2025-01-07,2025-12-13,loan_20260629,Retail
LOAN_APAC_000865,CUST_APAC_000865,ACC_APAC_000865,BR_APAC_0065,2025-10-12,190051.66,57408.59,11.82,JPY,APAC,2025-10-12,2027-08-03,loan_20260629,Retail
LOAN_APAC_000776,CUST_APAC_000776,ACC_APAC_000776,BR_APAC_0176,2025-08-01,166859.01,97802.54,7.33,JPY,APAC,2025-08-01,2025-12-19,loan_20260629,Retail
LOAN_APAC_001431,CUST_APAC_001431,ACC_APAC_001431,BR_APAC_0031,2025-07-09,414686.84,374978.25,7.49,JPY,APAC,2025-07-09,2026-03-07,loan_20260629,SME
LOAN_APAC_000428,CUST_APAC_000428,ACC_APAC_000428,BR_APAC_0028,2025-02-26,3617917.44,2805594.23,6.95,JPY,APAC,2025-02-26,2026-05-19,loan_20260629,Corporate
LOAN_APAC_001179,CUST_APAC_001179,ACC_APAC_001179,BR_APAC_0179,2025-02-07,751183.1,418654.85,12.09,JPY,APAC,2025-02-07,2025-10-03,loan_20260629,SME
LOAN_APAC_000435,CUST_APAC_000435,ACC_APAC_000435,BR_APAC_0035,2025-02-03,1157811.76,234508.6,6.99,JPY,APAC,2025-02-03,2026-12-16,loan_20260629,SME
LOAN_APAC_000603,CUST_APAC_000603,ACC_APAC_000603,BR_APAC_0003,2025-11-02,259490.7,90955.49,6.75,JPY,APAC,2025-11-02,2027-01-05,loan_20260629,SME
LOAN_APAC_000854,CUST_APAC_000854,ACC_APAC_000854,BR_APAC_0054,2025-03-31,267742.33,164813.69,14.91,JPY,APAC,2025-03-31,2025-08-18,loan_20260629,Retail
LOAN_APAC_001378,CUST_APAC_001378,ACC_APAC_001378,BR_APAC_0178,2025-04-22,429603.67,288506.13,14.95,JPY,APAC,2025-04-22,2026-09-20,loan_20260629,Retail
LOAN_APAC_001296,CUST_APAC_001296,ACC_APAC_001296,BR_APAC_0096,2025-07-02,6613182.63,2875972.07,6.89,JPY,APAC,2025-07-02,2026-03-14,loan_20260629,Corporate
LOAN_APAC_000989,CUST_APAC_000989,ACC_APAC_000989,BR_APAC_0189,2025-10-19,440199.97,403601.34,12.7,JPY,APAC,2025-10-19,2027-10-04,loan_20260629,Retail
LOAN_APAC_000187,CUST_APAC_000187,ACC_APAC_000187,BR_APAC_0187,2025-07-01,8529288.23,4769961.43,11.55,JPY,APAC,2025-07-01,2027-01-08,loan_20260629,Corporate
LOAN_APAC_001009,CUST_APAC_001009,ACC_APAC_001009,BR_APAC_0009,2026-01-04,903770.13,163350.25,9.21,JPY,APAC,2026-01-04,2026-05-10,loan_20260629,SME
LOAN_APAC_000772,CUST_APAC_000772,ACC_APAC_000772,BR_APAC_0172,2025-04-06,909391.29,771098.1,7.99,JPY,APAC,2025-04-06,2026-05-07,loan_20260629,SME
LOAN_APAC_000109,CUST_APAC_000109,ACC_APAC_000109,BR_APAC_0109,2025-11-27,381985.3,263248.35,6.9,JPY,APAC,2025-11-27,2027-03-09,loan_20260629,Retail
LOAN_APAC_000642,CUST_APAC_000642,ACC_APAC_000642,BR_APAC_0042,2026-01-24,876982.27,790238.04,11.29,JPY,APAC,2026-01-24,2026-07-02,loan_20260629,SME
LOAN_APAC_000998,CUST_APAC_000998,ACC_APAC_000998,BR_APAC_0198,2026-03-14,253889.46,213278.69,12.06,JPY,APAC,2026-03-14,2027-12-27,loan_20260629,Retail
LOAN_APAC_001035,CUST_APAC_001035,ACC_APAC_001035,BR_APAC_0035,2025-03-08,2993306.32,2576282.18,13.07,JPY,APAC,2025-03-08,2026-04-01,loan_20260629,Corporate
LOAN_APAC_001457,CUST_APAC_001457,ACC_APAC_001457,BR_APAC_0057,2026-04-28,787931.12,677720.4,11.66,JPY,APAC,2026-04-28,2026-12-11,loan_20260629,SME
LOAN_APAC_001138,CUST_APAC_001138,ACC_APAC_001138,BR_APAC_0138,2025-05-05,3908843.66,1041791.55,7.99,JPY,APAC,2025-05-05,2026-05-11,loan_20260629,Corporate
LOAN_APAC_000638,CUST_APAC_000638,ACC_APAC_000638,BR_APAC_0038,2025-12-04,1088785.87,608247.37,10.55,JPY,APAC,2025-12-04,2027-08-25,loan_20260629,SME
LOAN_APAC_001526,CUST_APAC_001526,ACC_APAC_001526,BR_APAC_0126,2026-02-28,2328438.32,937990.51,14.66,JPY,APAC,2026-02-28,2027-11-17,loan_20260629,Corporate
LOAN_APAC_000678,CUST_APAC_000678,ACC_APAC_000678,BR_APAC_0078,2025-08-03,1169257.69,622571.3,10.59,JPY,APAC,2025-08-03,2026-06-03,loan_20260629,SME
LOAN_APAC_000432,CUST_APAC_000432,ACC_APAC_000432,BR_APAC_0032,2025-03-01,272402.9,258166.72,10.79,JPY,APAC,2025-03-01,2025-09-18,loan_20260629,Retail
LOAN_APAC_001020,CUST_APAC_001020,ACC_APAC_001020,BR_APAC_0020,2025-03-31,375724.36,175531.04,5.84,JPY,APAC,2025-03-31,2026-11-06,loan_20260629,Retail
LOAN_APAC_000455,CUST_APAC_000455,ACC_APAC_000455,BR_APAC_0055,2025-10-22,2559218.56,2269038.78,9.3,JPY,APAC,2025-10-22,2027-04-02,loan_20260629,Corporate
LOAN_APAC_001685,CUST_APAC_000085,ACC_APAC_000085,BR_APAC_0085,2025-11-21,1110663.32,394620.28,12.05,JPY,APAC,2025-11-21,2026-11-11,loan_20260629,SME
LOAN_APAC_000665,CUST_APAC_000665,ACC_APAC_000665,BR_APAC_0065,2025-12-29,37098772.4,23491476.8,9.94,JPY,APAC,2025-12-29,2026-08-08,loan_20260629,Mega Corporate
LOAN_APAC_000395,CUST_APAC_000395,ACC_APAC_000395,BR_APAC_0195,2026-05-24,71809.38,12617.25,12.53,JPY,APAC,2026-05-24,2028-02-05,loan_20260629,Retail
LOAN_APAC_000829,CUST_APAC_000829,ACC_APAC_000829,BR_APAC_0029,2026-05-25,6178632.45,5400256.23,12.38,JPY,APAC,2026-05-25,2028-01-09,loan_20260629,Corporate
LOAN_APAC_001436,CUST_APAC_001436,ACC_APAC_001436,BR_APAC_0036,2025-07-04,121040.93,107692.29,5.24,JPY,APAC,2025-07-04,2027-06-18,loan_20260629,Retail
LOAN_APAC_001387,CUST_APAC_001387,ACC_APAC_001387,BR_APAC_0187,2025-08-27,735552.76,270044.96,11.75,JPY,APAC,2025-08-27,2026-09-18,loan_20260629,SME
LOAN_APAC_001610,CUST_APAC_000010,ACC_APAC_000010,BR_APAC_0010,2025-07-18,425375.15,201983.06,12.13,JPY,APAC,2025-07-18,2025-10-17,loan_20260629,Retail
LOAN_APAC_001171,CUST_APAC_001171,ACC_APAC_001171,BR_APAC_0171,2025-05-02,1329536.13,1160313.03,6.77,JPY,APAC,2025-05-02,2025-08-24,loan_20260629,SME
LOAN_APAC_001557,CUST_APAC_001557,ACC_APAC_001557,BR_APAC_0157,2026-04-22,68962.8,58775.29,15.68,JPY,APAC,2026-04-22,2026-11-18,loan_20260629,Retail
LOAN_APAC_001037,CUST_APAC_001037,ACC_APAC_001037,BR_APAC_0037,2025-08-01,333114.76,52342.4,6.26,JPY,APAC,2025-08-01,2027-07-22,loan_20260629,Retail
LOAN_APAC_000070,CUST_APAC_000070,ACC_APAC_000070,BR_APAC_0070,2026-03-01,336078.29,176376.59,11.95,JPY,APAC,2026-03-01,2027-07-27,loan_20260629,SME
LOAN_APAC_001695,CUST_APAC_000095,ACC_APAC_000095,BR_APAC_0095,2025-02-16,4677595.77,3060210.53,10.47,JPY,APAC,2025-02-16,2026-04-23,loan_20260629,Corporate
LOAN_APAC_000139,CUST_APAC_000139,ACC_APAC_000139,BR_APAC_0139,2025-12-25,353521.14,101775.04,4.38,JPY,APAC,2025-12-25,2027-10-19,loan_20260629,Retail
LOAN_APAC_000970,CUST_APAC_000970,ACC_APAC_000970,BR_APAC_0170,2025-08-06,1623676.52,439470.05,4.15,JPY,APAC,2025-08-06,2025-11-15,loan_20260629,SME
LOAN_APAC_000352,CUST_APAC_000352,ACC_APAC_000352,BR_APAC_0152,2025-07-26,196554.87,120711.72,6.32,JPY,APAC,2025-07-26,2026-08-08,loan_20260629,Retail
LOAN_APAC_000317,CUST_APAC_000317,ACC_APAC_000317,BR_APAC_0117,2025-09-18,7157300.16,5057998.84,9.85,JPY,APAC,2025-09-18,2026-02-24,loan_20260629,Corporate
LOAN_APAC_000409,CUST_APAC_000409,ACC_APAC_000409,BR_APAC_0009,2025-11-12,201492.86,111316.03,4.93,JPY,APAC,2025-11-12,2026-12-14,loan_20260629,Retail
LOAN_APAC_000016,CUST_APAC_000016,ACC_APAC_000016,BR_APAC_0016,2026-06-03,795927.15,262502.36,7.34,JPY,APAC,2026-06-03,2028-03-17,loan_20260629,SME
LOAN_APAC_000327,CUST_APAC_000327,ACC_APAC_000327,BR_APAC_0127,2025-11-28,419249.19,119582.45,14.6,JPY,APAC,2025-11-28,2026-03-04,loan_20260629,Retail
LOAN_APAC_000196,CUST_APAC_000196,ACC_APAC_000196,BR_APAC_0196,2025-04-27,1626596.04,860878.19,15.13,JPY,APAC,2025-04-27,2026-07-02,loan_20260629,SME
LOAN_APAC_000914,CUST_APAC_000914,ACC_APAC_000914,BR_APAC_0114,2025-12-16,275642.39,69095.54,9.37,JPY,APAC,2025-12-16,2027-04-25,loan_20260629,Retail
LOAN_APAC_000416,CUST_APAC_000416,ACC_APAC_000416,BR_APAC_0016,2025-01-30,1205137.11,533180.42,4.92,JPY,APAC,2025-01-30,2025-10-26,loan_20260629,SME
LOAN_APAC_001476,CUST_APAC_001476,ACC_APAC_001476,BR_APAC_0076,2025-07-18,1016375.3,263752.53,15.23,JPY,APAC,2025-07-18,2026-09-19,loan_20260629,SME
LOAN_APAC_001397,CUST_APAC_001397,ACC_APAC_001397,BR_APAC_0197,2025-12-13,40459266.65,33382724.07,4.14,JPY,APAC,2025-12-13,2027-07-16,loan_20260629,Mega Corporate
LOAN_APAC_000182,CUST_APAC_000182,ACC_APAC_000182,BR_APAC_0182,2026-05-01,22830709.47,6403943.06,8.78,JPY,APAC,2026-05-01,2026-09-04,loan_20260629,Mega Corporate
LOAN_APAC_001619,CUST_APAC_000019,ACC_APAC_000019,BR_APAC_0019,2025-05-20,263836.58,66595.74,9.7,JPY,APAC,2025-05-20,2026-12-24,loan_20260629,Retail
LOAN_APAC_001351,CUST_APAC_001351,ACC_APAC_001351,BR_APAC_0151,2025-06-09,947937.58,194885.97,9.82,JPY,APAC,2025-06-09,2026-12-22,loan_20260629,SME
LOAN_APAC_000040,CUST_APAC_000040,ACC_APAC_000040,BR_APAC_0040,2025-12-10,651208.65,577805.24,9.01,JPY,APAC,2025-12-10,2027-06-26,loan_20260629,SME
LOAN_APAC_000280,CUST_APAC_000280,ACC_APAC_000280,BR_APAC_0080,2026-02-28,1828016.51,740532.83,6.12,JPY,APAC,2026-02-28,2026-07-25,loan_20260629,Corporate
LOAN_APAC_000801,CUST_APAC_000801,ACC_APAC_000801,BR_APAC_0001,2025-11-03,409735.07,206026.2,8.25,JPY,APAC,2025-11-03,2027-09-02,loan_20260629,SME
LOAN_APAC_001417,CUST_APAC_001417,ACC_APAC_001417,BR_APAC_0017,2025-11-20,311862.28,284022.08,6.49,JPY,APAC,2025-11-20,2027-09-09,loan_20260629,Retail
LOAN_APAC_001253,CUST_APAC_001253,ACC_APAC_001253,BR_APAC_0053,2025-01-20,1425233.23,781735.31,14.77,JPY,APAC,2025-01-20,2025-11-19,loan_20260629,SME
LOAN_APAC_001197,CUST_APAC_001197,ACC_APAC_001197,BR_APAC_0197,2025-12-06,21357202.91,14326980.63,7.8,JPY,APAC,2025-12-06,2027-03-03,loan_20260629,Mega Corporate
LOAN_APAC_000470,CUST_APAC_000470,ACC_APAC_000470,BR_APAC_0070,2025-03-09,740033.63,663806.73,13.48,JPY,APAC,2025-03-09,2025-11-06,loan_20260629,SME
LOAN_APAC_000430,CUST_APAC_000430,ACC_APAC_000430,BR_APAC_0030,2025-10-15,95632.01,84924.5,4.98,JPY,APAC,2025-10-15,2026-02-13,loan_20260629,Retail
LOAN_APAC_001124,CUST_APAC_001124,ACC_APAC_001124,BR_APAC_0124,2025-12-14,595080.78,106012.61,4.72,JPY,APAC,2025-12-14,2027-04-02,loan_20260629,SME
LOAN_APAC_000912,CUST_APAC_000912,ACC_APAC_000912,BR_APAC_0112,2025-06-19,78121.62,49006.58,11.77,JPY,APAC,2025-06-19,2027-04-24,loan_20260629,Retail
LOAN_APAC_001401,CUST_APAC_001401,ACC_APAC_001401,BR_APAC_0001,2026-02-03,353551.52,191636.95,9.16,JPY,APAC,2026-02-03,2026-11-11,loan_20260629,Retail
LOAN_APAC_001285,CUST_APAC_001285,ACC_APAC_001285,BR_APAC_0085,2025-04-30,924081.44,854137.83,12.18,JPY,APAC,2025-04-30,2026-06-09,loan_20260629,SME
LOAN_APAC_001755,CUST_APAC_000155,ACC_APAC_000155,BR_APAC_0155,2025-11-19,349817.99,144899.48,5.51,JPY,APAC,2025-11-19,2026-03-21,loan_20260629,Retail
LOAN_APAC_000937,CUST_APAC_000937,ACC_APAC_000937,BR_APAC_0137,2025-10-06,1439148.41,650679.19,14.43,JPY,APAC,2025-10-06,2027-03-03,loan_20260629,SME
LOAN_APAC_000289,CUST_APAC_000289,ACC_APAC_000289,BR_APAC_0089,2025-03-30,190833.36,181023.6,9.79,JPY,APAC,2025-03-30,2026-11-18,loan_20260629,Retail
LOAN_APAC_001066,CUST_APAC_001066,ACC_APAC_001066,BR_APAC_0066,2025-09-01,7585301.1,6759227.45,5.02,JPY,APAC,2025-09-01,2026-12-15,loan_20260629,Corporate
LOAN_APAC_000899,CUST_APAC_000899,ACC_APAC_000899,BR_APAC_0099,2026-04-08,363847.71,218338.17,10.72,JPY,APAC,2026-04-08,2027-05-12,loan_20260629,Retail
LOAN_APAC_000315,CUST_APAC_000315,ACC_APAC_000315,BR_APAC_0115,2025-08-10,162397.35,92090.22,7.33,JPY,APAC,2025-08-10,2027-04-29,loan_20260629,Retail
LOAN_APAC_001440,CUST_APAC_001440,ACC_APAC_001440,BR_APAC_0040,2025-11-06,82331.01,22606.52,13.23,JPY,APAC,2025-11-06,2026-08-02,loan_20260629,Retail
LOAN_APAC_000996,CUST_APAC_000996,ACC_APAC_000996,BR_APAC_0196,2025-04-25,303792.23,94973.73,10.73,JPY,APAC,2025-04-25,2026-08-11,loan_20260629,SME
LOAN_APAC_001101,CUST_APAC_001101,ACC_APAC_001101,BR_APAC_0101,2025-02-08,386825.34,300946.81,14.7,JPY,APAC,2025-02-08,2025-12-01,loan_20260629,Retail
LOAN_APAC_001303,CUST_APAC_001303,ACC_APAC_001303,BR_APAC_0103,2025-04-05,796843.13,505877.26,5.07,JPY,APAC,2025-04-05,2026-10-01,loan_20260629,SME
LOAN_APAC_000357,CUST_APAC_000357,ACC_APAC_000357,BR_APAC_0157,2026-06-03,53076.72,25266.34,6.74,JPY,APAC,2026-06-03,2026-09-26,loan_20260629,Retail
LOAN_APAC_001427,CUST_APAC_001427,ACC_APAC_001427,BR_APAC_0027,2026-05-10,300744.97,284527.61,6.13,JPY,APAC,2026-05-10,2028-01-02,loan_20260629,Retail
LOAN_APAC_001148,CUST_APAC_001148,ACC_APAC_001148,BR_APAC_0148,2025-06-07,422761.3,379381.4,7.5,JPY,APAC,2025-06-07,2026-03-18,loan_20260629,SME
LOAN_APAC_000988,CUST_APAC_000988,ACC_APAC_000988,BR_APAC_0188,2025-12-15,3263872.92,2594263.23,6.51,JPY,APAC,2025-12-15,2027-07-23,loan_20260629,Corporate
LOAN_APAC_000473,CUST_APAC_000473,ACC_APAC_000473,BR_APAC_0073,2025-11-14,125684.8,45423.48,14.02,JPY,APAC,2025-11-14,2027-01-13,loan_20260629,Retail
LOAN_APAC_001621,CUST_APAC_000021,ACC_APAC_000021,BR_APAC_0021,2025-05-27,883466.27,819164.79,9.58,JPY,APAC,2025-05-27,2025-12-03,loan_20260629,SME
LOAN_APAC_001127,CUST_APAC_001127,ACC_APAC_001127,BR_APAC_0127,2025-05-16,14956118.7,13067321.56,3.59,JPY,APAC,2025-05-16,2026-03-12,loan_20260629,Mega Corporate
LOAN_APAC_000083,CUST_APAC_000083,ACC_APAC_000083,BR_APAC_0083,2025-02-07,911114.35,519399.21,10.64,JPY,APAC,2025-02-07,2026-08-21,loan_20260629,SME
LOAN_APAC_001624,CUST_APAC_000024,ACC_APAC_000024,BR_APAC_0024,2026-02-01,459253.91,427659.88,15.54,JPY,APAC,2026-02-01,2027-10-18,loan_20260629,Retail
LOAN_APAC_001364,CUST_APAC_001364,ACC_APAC_001364,BR_APAC_0164,2025-04-29,38001999.09,35755031.45,9.3,JPY,APAC,2025-04-29,2025-08-01,loan_20260629,Mega Corporate
LOAN_APAC_001611,CUST_APAC_000011,ACC_APAC_000011,BR_APAC_0011,2025-11-15,1493491.14,1313755.87,12.55,JPY,APAC,2025-11-15,2026-03-30,loan_20260629,SME
LOAN_APAC_001075,CUST_APAC_001075,ACC_APAC_001075,BR_APAC_0075,2025-03-31,335922.29,267984.54,15.43,JPY,APAC,2025-03-31,2026-06-05,loan_20260629,SME
LOAN_APAC_000681,CUST_APAC_000681,ACC_APAC_000681,BR_APAC_0081,2026-04-24,108889.11,44775.54,10.99,JPY,APAC,2026-04-24,2026-09-08,loan_20260629,Retail
LOAN_APAC_001742,CUST_APAC_000142,ACC_APAC_000142,BR_APAC_0142,2025-04-16,298796.15,275932.8,12.05,JPY,APAC,2025-04-16,2026-12-30,loan_20260629,Retail
LOAN_APAC_001123,CUST_APAC_001123,ACC_APAC_001123,BR_APAC_0123,2025-11-16,433401.73,261128.1,5.54,JPY,APAC,2025-11-16,2026-03-09,loan_20260629,Retail
LOAN_APAC_000383,CUST_APAC_000383,ACC_APAC_000383,BR_APAC_0183,2025-11-16,1282354.68,1052304.73,15.24,JPY,APAC,2025-11-16,2026-09-16,loan_20260629,SME
LOAN_APAC_000093,CUST_APAC_000093,ACC_APAC_000093,BR_APAC_0093,2025-11-25,110382.12,23076.81,12.86,JPY,APAC,2025-11-25,2026-09-16,loan_20260629,Retail
LOAN_APAC_000132,CUST_APAC_000132,ACC_APAC_000132,BR_APAC_0132,2025-07-17,4309609.49,2011468.54,15.45,JPY,APAC,2025-07-17,2026-08-04,loan_20260629,Corporate
LOAN_APAC_000467,CUST_APAC_000467,ACC_APAC_000467,BR_APAC_0067,2025-10-11,2851441.67,2208858.22,11.47,JPY,APAC,2025-10-11,2027-07-08,loan_20260629,Corporate
LOAN_APAC_001398,CUST_APAC_001398,ACC_APAC_001398,BR_APAC_0198,2025-11-23,193703.21,56557.14,7.54,JPY,APAC,2025-11-23,2027-05-18,loan_20260629,Retail
LOAN_APAC_001561,CUST_APAC_001561,ACC_APAC_001561,BR_APAC_0161,2025-05-01,834177.41,388099.05,10.48,JPY,APAC,2025-05-01,2026-05-05,loan_20260629,SME
LOAN_APAC_000832,CUST_APAC_000832,ACC_APAC_000832,BR_APAC_0032,2025-06-02,351862.08,165856.39,9.76,JPY,APAC,2025-06-02,2026-02-08,loan_20260629,Retail
LOAN_APAC_000193,CUST_APAC_000193,ACC_APAC_000193,BR_APAC_0193,2025-10-08,20666336.56,13816999.04,6.05,JPY,APAC,2025-10-08,2026-05-03,loan_20260629,Mega Corporate
LOAN_APAC_001507,CUST_APAC_001507,ACC_APAC_001507,BR_APAC_0107,2025-01-16,7931141.89,2722756.39,12.3,JPY,APAC,2025-01-16,2026-11-10,loan_20260629,Corporate
LOAN_APAC_000436,CUST_APAC_000436,ACC_APAC_000436,BR_APAC_0036,2025-04-15,444758.75,190886.94,13.98,JPY,APAC,2025-04-15,2026-02-10,loan_20260629,Retail
LOAN_APAC_000462,CUST_APAC_000462,ACC_APAC_000462,BR_APAC_0062,2025-12-25,307967.09,288525.94,14.52,JPY,APAC,2025-12-25,2027-10-08,loan_20260629,Retail
LOAN_APAC_001705,CUST_APAC_000105,ACC_APAC_000105,BR_APAC_0105,2025-11-23,272660.21,116923.63,9.21,JPY,APAC,2025-11-23,2026-11-25,loan_20260629,Retail
LOAN_APAC_000697,CUST_APAC_000697,ACC_APAC_000697,BR_APAC_0097,2025-05-25,185087.13,108098.77,6.3,JPY,APAC,2025-05-25,2026-06-09,loan_20260629,Retail
LOAN_APAC_001654,CUST_APAC_000054,ACC_APAC_000054,BR_APAC_0054,2025-09-08,679134.35,258876.73,12.86,JPY,APAC,2025-09-08,2026-05-31,loan_20260629,SME
LOAN_APAC_000023,CUST_APAC_000023,ACC_APAC_000023,BR_APAC_0023,2025-03-14,203711.55,96972.3,9.82,JPY,APAC,2025-03-14,2026-04-26,loan_20260629,Retail
LOAN_APAC_001579,CUST_APAC_001579,ACC_APAC_001579,BR_APAC_0179,2025-12-13,825195.72,264483.22,14.62,JPY,APAC,2025-12-13,2027-09-17,loan_20260629,SME
LOAN_APAC_000169,CUST_APAC_000169,ACC_APAC_000169,BR_APAC_0169,2026-03-31,8133367.74,4775697.85,5.72,JPY,APAC,2026-03-31,2026-08-19,loan_20260629,Mega Corporate
LOAN_APAC_000485,CUST_APAC_000485,ACC_APAC_000485,BR_APAC_0085,2025-05-14,184982.45,122292.31,6.29,JPY,APAC,2025-05-14,2025-09-10,loan_20260629,Retail
LOAN_APAC_001312,CUST_APAC_001312,ACC_APAC_001312,BR_APAC_0112,2026-04-28,4779428.27,1961771.14,13.19,JPY,APAC,2026-04-28,2026-09-16,loan_20260629,Corporate
LOAN_APAC_001172,CUST_APAC_001172,ACC_APAC_001172,BR_APAC_0172,2025-04-19,224787.09,97612.19,8.06,JPY,APAC,2025-04-19,2026-08-14,loan_20260629,Retail
LOAN_APAC_000321,CUST_APAC_000321,ACC_APAC_000321,BR_APAC_0121,2025-02-25,58946.35,16015.32,5.7,JPY,APAC,2025-02-25,2025-08-22,loan_20260629,Retail
LOAN_APAC_000674,CUST_APAC_000674,ACC_APAC_000674,BR_APAC_0074,2026-03-13,8216484.81,2330679.25,9.83,JPY,APAC,2026-03-13,2027-07-17,loan_20260629,Mega Corporate
LOAN_APAC_001129,CUST_APAC_001129,ACC_APAC_001129,BR_APAC_0129,2025-07-03,955574.06,203545.63,12.04,JPY,APAC,2025-07-03,2027-06-03,loan_20260629,SME
LOAN_APAC_000338,CUST_APAC_000338,ACC_APAC_000338,BR_APAC_0138,2026-04-02,323871.05,302282.19,10.38,JPY,APAC,2026-04-02,2027-06-30,loan_20260629,Retail
LOAN_APAC_001452,CUST_APAC_001452,ACC_APAC_001452,BR_APAC_0052,2025-11-16,304867.47,170830.58,10.4,JPY,APAC,2025-11-16,2027-01-20,loan_20260629,Retail
LOAN_APAC_000979,CUST_APAC_000979,ACC_APAC_000979,BR_APAC_0179,2025-07-22,1314722.32,798767.82,15.84,JPY,APAC,2025-07-22,2027-04-19,loan_20260629,SME
LOAN_APAC_001111,CUST_APAC_001111,ACC_APAC_001111,BR_APAC_0111,2025-03-22,3111702.57,2273426.13,6.57,JPY,APAC,2025-03-22,2026-10-09,loan_20260629,Corporate
LOAN_APAC_000358,CUST_APAC_000358,ACC_APAC_000358,BR_APAC_0158,2025-05-15,2141777.26,1132664.05,13.49,JPY,APAC,2025-05-15,2025-11-16,loan_20260629,Corporate
LOAN_APAC_000252,CUST_APAC_000252,ACC_APAC_000252,BR_APAC_0052,2026-04-25,392567.32,261183.11,8.77,JPY,APAC,2026-04-25,2026-10-31,loan_20260629,Retail
LOAN_APAC_001089,CUST_APAC_001089,ACC_APAC_001089,BR_APAC_0089,2026-04-12,1720846.37,557954.84,12.32,JPY,APAC,2026-04-12,2027-05-24,loan_20260629,SME
LOAN_APAC_000323,CUST_APAC_000323,ACC_APAC_000323,BR_APAC_0123,2026-04-22,1715144.01,1235815.14,11.01,JPY,APAC,2026-04-22,2027-11-14,loan_20260629,SME
LOAN_APAC_000296,CUST_APAC_000296,ACC_APAC_000296,BR_APAC_0096,2025-08-26,7785213.21,5631988.0,4.39,JPY,APAC,2025-08-26,2026-07-11,loan_20260629,Corporate
LOAN_APAC_000759,CUST_APAC_000759,ACC_APAC_000759,BR_APAC_0159,2025-05-28,307602.32,174656.73,7.83,JPY,APAC,2025-05-28,2026-05-17,loan_20260629,Retail
LOAN_APAC_001350,CUST_APAC_001350,ACC_APAC_001350,BR_APAC_0150,2026-01-08,274940.59,104129.37,6.8,JPY,APAC,2026-01-08,2027-05-14,loan_20260629,Retail
LOAN_APAC_000597,CUST_APAC_000597,ACC_APAC_000597,BR_APAC_0197,2025-07-07,371193.45,200549.44,6.6,JPY,APAC,2025-07-07,2026-09-08,loan_20260629,Retail
LOAN_APAC_000188,CUST_APAC_000188,ACC_APAC_000188,BR_APAC_0188,2025-11-29,252580.73,198400.43,11.83,JPY,APAC,2025-11-29,2027-06-06,loan_20260629,Retail
LOAN_APAC_000343,CUST_APAC_000343,ACC_APAC_000343,BR_APAC_0143,2026-05-15,226796.53,189190.1,6.13,JPY,APAC,2026-05-15,2026-09-12,loan_20260629,Retail
LOAN_APAC_000144,CUST_APAC_000144,ACC_APAC_000144,BR_APAC_0144,2025-03-08,803532.73,200355.91,4.6,JPY,APAC,2025-03-08,2026-10-05,loan_20260629,SME
LOAN_APAC_001236,CUST_APAC_001236,ACC_APAC_001236,BR_APAC_0036,2025-04-26,263405.69,61309.49,8.17,JPY,APAC,2025-04-26,2026-07-19,loan_20260629,SME
